Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav
	2766,000000	28,281761	-0,256630	-0,117682		27,898552	8,511233	24,285491	6,261526	49,034599	26,564024	36,770184	6,389338	-0,092524
	2767,000000	28,246251	-0,277634	-0,106820		27,899239	8,512843	24,294108	6,268951	49,051156	26,563548	36,743802	6,387630	-0,092524
	2768,000000	28,281761	-0,275101	-0,130839		27,890517	8,514667	24,309143	6,290654	49,082200	26,564574	36,729128	6,385921	-0,092524
	2769,000000	28,310177	-0,286431	-0,148158		27,906565	8,523759	24,303670	6,294329	49,082309	26,558183	36,730455	6,385921	-0,092524
	2770,000000	28,274658	-0,292507	-0,142419		27,906305	8,520825	24,312627	6,322699	49,091404	26,554767	36,705902	6,385921	-0,093581
	2771,000000	28,295968	-0,277875	-0,140473		27,896874	8,520546	24,304273	6,312857	49,096375	26,553741	36,693571	6,384213	-0,091466
	2772,000000	28,260454	-0,288244	-0,135908		27,876422	8,528769	24,299982	6,334409	49,087691	26,545354	36,656425	6,382504	-0,092524
	2773,000000	28,260454	-0,265115	-0,122246		27,874658	8,530871	24,305957	6,344202	49,106712	26,561910	36,648391	6,387630	-0,093581
	2774,000000	28,267556	-0,266976	-0,122098		27,875436	8,533591	24,284981	6,373550	49,107713	26,567803	36,627229	6,384213	-0,091466
	2775,000000	28,274658	-0,268499	-0,110422		27,899607	8,528447	24,306277	6,365396	49,124253	26,557468	36,625008	6,387630	-0,093581
	2776,000000	28,274658	-0,265110	-0,124699		27,888842	8,529094	24,296954	6,397727	49,144578	26,564859	36,598397	6,384213	-0,092524
	2777,000000	28,246251	-0,289653	-0,130851		27,877170	8,537033	24,308845	6,410931	49,123510	26,533660	36,591180	6,384213	-0,092524
	2778,000000	28,303073	-0,281506	-0,114292		27,872979	8,542449	24,289892	6,409423	49,137781	26,556416	36,566666	6,384213	-0,093581
	2779,000000	28,246251	-0,286431	-0,110316		27,874714	8,522406	24,297531	6,431517	49,110644	26,540518	36,552724	6,385921	-0,093581
	2780,000000	28,303073	-0,273056	-0,130065		27,874160	8,535871	24,296608	6,429825	49,109735	26,564015	36,545004	6,384213	-0,093581
	2781,000000	28,317282	-0,277880	-0,121310		27,887765	8,529404	24,308595	6,439468	49,111079	26,533863	36,528606	6,384213	-0,090408
	2782,000000	28,281761	-0,265036	-0,119854		27,889516	8,547364	24,303161	6,461776	49,073665	26,546163	36,503576	6,385921	-0,091466
	2783,000000	28,345705	-0,284680	-0,099255		27,885755	8,539240	24,297544	6,474256	49,065635	26,548501	36,500785	6,382504	-0,093581
	2784,000000	28,281761	-0,298004	-0,131157		27,899295	8,547393	24,305595	6,492922	49,055075	26,537569	36,490673	6,384213	-0,094639
	2785,000000	28,267556	-0,286971	-0,131772		27,876474	8,549635	24,302062	6,487108	49,074955	26,553234	36,468979	6,384213	-0,092524
	2786,000000	28,303073	-0,274043	-0,128621		27,890184	8,557455	24,304753	6,517438	49,062990	26,548687	36,447315	6,387630	-0,091466
	2787,000000	28,260454	-0,279856	-0,125071		27,873774	8,545533	24,298432	6,535484	49,072980	26,541483	36,433599	6,380796	-0,092524
	2788,000000	28,246251	-0,270049	-0,138789		27,883907	8,578629	24,305463	6,531532	49,094293	26,550787	36,415816	6,385921	-0,093581
	2789,000000	28,281761	-0,285079	-0,129715		27,886061	8,562970	24,300801	6,544708	49,108625	26,538538	36,390527	6,384213	-0,095697
	2790,000000	28,239150	-0,279934	-0,123819		27,898556	8,544679	24,311491	6,543813	49,117522	26,542877	36,366723	6,384213	-0,090408
	2791,000000	28,317282	-0,276339	-0,116653		27,883763	8,571725	24,309374	6,559853	49,128652	26,556727	36,358559	6,387630	-0,092524
	2792,000000	28,310177	-0,289035	-0,128221		27,888686	8,554314	24,294954	6,568650	49,114903	26,556719	36,362931	6,380796	-0,093581
	2793,000000	28,295968	-0,271998	-0,132009		27,875772	8,566793	24,303939	6,582277	49,109789	26,536352	36,332508	6,385921	-0,092524
	2794,000000	28,295968	-0,285216	-0,124325		27,879364	8,566888	24,290950	6,600553	49,098493	26,550917	36,322863	6,387630	-0,091466
	2795,000000	28,281761	-0,275036	-0,115037		27,884750	8,569652	24,289715	6,607259	49,087246	26,546972	36,294127	6,379087	-0,092524
	2796,000000	28,210750	-0,267811	-0,119320		27,890303	8,566179	24,300632	6,613338	49,099977	26,550051	36,285864	6,384213	-0,093581
	2797,000000	28,260454	-0,275462	-0,126606		27,888989	8,570882	24,295995	6,627235	49,120066	26,548025	36,270347	6,380796	-0,092524
	2798,000000	28,168161	-0,279119	-0,120667		27,883543	8,579006	24,295879	6,654116	49,119238	26,559507	36,249976	6,382504	-0,092524
	2799,000000	28,274658	-0,298276	-0,121361		27,892024	8,584096	24,294062	6,660528	49,158678	26,538404	36,242916	6,385921	-0,092524
	2800,000000	28,239150	-0,284895	-0,122775		27,891081	8,591244	24,280762	6,646698	49,154198	26,562274	36,221691	6,385921	-0,092524
	2801,000000	28,295968	-0,276129	-0,107097		27,901990	8,583777	24,269027	6,670891	49,171202	26,558775	36,201061	6,380796	-0,092524
	2802,000000	28,295968	-0,281274	-0,107458		27,893101	8,584428	24,290532	6,690660	49,173458	26,539348	36,190186	6,380796	-0,094639
	2803,000000	28,267556	-0,290150	-0,126031		27,889715	8,596907	24,284185	6,709159	49,194370	26,547154	36,170184	6,384213	-0,092524
	2804,000000	28,175258	-0,287380	-0,153147		27,879080	8,588159	24,290296	6,719698	49,200377	26,555038	36,160481	6,387630	-0,090408
	2805,000000	28,274658	-0,282955	-0,125484		27,874658	8,610134	24,282172	6,730656	49,206788	26,540633	36,148381	6,385921	-0,090408
	2806,000000	28,253352	-0,281094	-0,113543		27,885537	8,608910	24,278151	6,717624	49,219883	26,550933	36,130487	6,375670	-0,093581
	2807,000000	28,281761	-0,293746	-0,135640		27,891051	8,606855	24,292533	6,758668	49,227115	26,551705	36,130887	6,382504	-0,093581
	2808,000000	28,295968	-0,266648	-0,138522		27,881126	8,609940	24,279811	6,749765	49,211842	26,536477	36,096064	6,384213	-0,094639
	2809,000000	28,345705	-0,267126	-0,117465		27,880681	8,584349	24,262032	6,764982	49,190913	26,545942	36,070404	6,384213	-0,094639
	2810,000000	28,295968	-0,290229	-0,131875		27,883387	8,594290	24,288901	6,771380	49,178829	26,550020	36,089055	6,382504	-0,093581
	2811,000000	28,253352	-0,278399	-0,125177		27,864246	8,579884	24,278365	6,771753	49,157500	26,555432	36,065580	6,382504	-0,092524
	2812,000000	28,288865	-0,271388	-0,117038		27,883202	8,610792	24,288346	6,787162	49,135129	26,552778	36,042500	6,382504	-0,092524
	2813,000000	28,246251	-0,291889	-0,127551		27,862567	8,594781	24,280922	6,809539	49,142252	26,548015	36,023534	6,384213	-0,090408
	2814,000000	28,310177	-0,265902	-0,113288		27,892301	8,593197	24,280880	6,801768	49,113610	26,549726	35,996386	6,384213	-0,092524
	2815,000000	28,374135	-0,303910	-0,121921		27,867634	8,609517	24,278261	6,818867	49,117811	26,543521	36,010312	6,387630	-0,090408
	2816,000000	28,239150	-0,284185	-0,130168		27,866871	8,606707	24,281921	6,845097	49,084731	26,548622	35,990178	6,377379	-0,092524
	2817,000000	28,196552	-0,269659	-0,134744		27,866624	8,614425	24,284254	6,848518	49,070137	26,540867	35,966783	6,380796	-0,092524
	2818,000000	28,210750	-0,282750	-0,150771		27,866555	8,601810	24,288426	6,847312	49,066805	26,545621	35,967848	6,382504	-0,089351
	2819,000000	28,303073	-0,291837	-0,123002		27,863891	8,614212	24,288150	6,860110	49,048602	26,535186	35,933030	6,387630	-0,090408
	2820,000000	28,210750	-0,275581	-0,132116		27,870154	8,624263	24,291113	6,872989	49,081450	26,560788	35,937983	6,384213	-0,092524
	2821,000000	28,260454	-0,282907	-0,130834		27,868527	8,601934	24,286163	6,895219	49,081564	26,557610	35,912921	6,382504	-0,093581
	2822,000000	28,260454	-0,278250	-0,131127		27,860388	8,615471	24,279105	6,920583	49,109646	26,553371	35,886074	6,382504	-0,091466
	2823,000000	28,246251	-0,283627	-0,136051		27,856227	8,626129	24,295581	6,906150	49,084699	26,551379	35,878986	6,384213	-0,094639
	2824,000000	28,260454	-0,284752	-0,100678		27,855557	8,620532	24,281265	6,901856	49,062120	26,552111	35,881172	6,382504	-0,087235
	2825,000000	28,274658	-0,309596	-0,135931		27,857814	8,621613	24,282977	6,917741	49,058103	26,542698	35,859782	6,382504	-0,090408
	2826,000000	28,331493	-0,285046	-0,134062		27,847419	8,633248	24,282690	6,927334	49,069707	26,534891	35,834872	6,382504	-0,094639
	2827,000000	28,203650	-0,296346	-0,130059		27,866507	8,650983	24,283031	6,939478	49,046175	26,542148	35,822718	6,382504	-0,091466
	2828,000000	28,246251	-0,293066	-0,127284		27,859051	8,626001	24,281636	6,939375	49,049329	26,563416	35,799633	6,384213	-0,092524
	2829,000000	28,260454	-0,286354	-0,129980		27,845999	8,616014	24,275181	6,953729	49,062273	26,540961	35,791594	6,379087	-0,091466
	2830,000000	28,267556	-0,268439	-0,125336		27,851357	8,623739	24,280002	6,968212	49,032683	26,546487	35,771148	6,379087	-0,090408
	2831,000000	28,260454	-0,296772	-0,148341		27,843505	8,629749	24,273048	6,995403	49,014811	26,540624	35,755104	6,379087	-0,093581
	2832,000000	28,132681	-0,284137	-0,115675		27,855085	8,645977	24,279133	6,985053	48,974999	26,550877	35,736427	6,380796	-0,092524
	2833,000000	28,317282	-0,278786	-0,130420		27,847508	8,631927	24,268029	7,012762	48,943527	26,552842	35,734725	6,380796	-0,092524
	2834,000000	28,274658	-0,305780	-0,127736		27,853095	8,658780	24,269208	7,014739	48,927538	26,522171	35,717071	6,380796	-0,090408
	2835,000000	28,189453	-0,296188	-0,123215		27,853941	8,647095	24,263604	7,009592	48,909738	26,533103	35,701989	6,382504	-0,091466
	2836,000000	28,239150	-0,296860	-0,109643		27,860759	8,650328	24,275236	7,041495	48,951185	26,522871	35,684165	6,380796	-0,092524
	2837,000000	28,260454	-0,284383	-0,126882		27,847343	8,654973	24,277820	7,035282	48,995442	26,542537	35,669715	6,380796	-0,092524
	2838,000000	28,224949	-0,300003	-0,138252		27,839044	8,647348	24,268757	7,053874	49,017357	26,526396	35,659175	6,382504	-0,093581
	2839,000000	28,345705	-0,285692	-0,140241		27,856491	8,661712	24,276302	7,036785	49,054012	26,542719	35,675009	6,382504	-0,093581
	2840,000000	28,303073	-0,283637	-0,131659		27,842406	8,665943	24,255351	7,066316	49,062439	26,541801	35,616025	6,379087	-0,092524
	2841,000000	28,303073	-0,288866	-0,124267		27,840700	8,666223	24,256590	7,088702	49,111330	26,537012	35,638665	6,377379	-0,092524
	2842,000000	28,224949	-0,281082	-0,147993		27,854771	8,654912	24,249317	7,074938	49,131488	26,544689	35,609759	6,380796	-0,093581
	2843,000000	28,253352	-0,295929	-0,131660		27,850911	8,693295	24,262408	7,104201	49,151406	26,537038	35,594496	6,382504	-0,090408
	2844,000000	28,203650	-0,273567	-0,140573		27,835947	8,687496	24,266019	7,093710	49,140200	26,542533	35,596661	6,380796	-0,093581
	2845,000000	28,217849	-0,285349	-0,123173		27,829434	8,676324	24,254323	7,097507	49,113318	26,542320	35,559194	6,379087	-0,092524
	2846,000000	28,345705	-0,296008	-0,123387		27,849679	8,694950	24,263015	7,130399	49,073116	26,542113	35,546204	6,379087	-0,092524
	2847,000000	28,359919	-0,286495	-0,122506		27,850336	8,691719	24,258143	7,123417	49,071079	26,533094	35,541635	6,379087	-0,093581
	2848,000000	28,338599	-0,291509	-0,115835		27,848864	8,688953	24,257588	7,140317	49,034786	26,539190	35,507871	6,377379	-0,091466
	2849,000000	28,310177	-0,292466	-0,145884		27,853199	8,700123	24,251427	7,155251	49,035639	26,541558	35,513509	6,379087	-0,094639
	2850,000000	28,260454	-0,275227	-0,139852		27,846557	8,703699	24,255091	7,164639	49,021018	26,533167	35,487281	6,380796	-0,091466
	2851,000000	28,260454	-0,294016	-0,133901		27,845453	8,686612	24,262648	7,166634	48,998902	26,534141	35,459756	6,377379	-0,092524
	2852,000000	28,274658	-0,282075	-0,130071		27,850770	8,697621	24,245119	7,180282	49,004299	26,531565	35,463409	6,375670	-0,091466
	2853,000000	28,281761	-0,292305	-0,132593		27,855984	8,690273	24,258462	7,184912	48,967554	26,548525	35,455768	6,379087	-0,091466
	2854,000000	28,288865	-0,285117	-0,118303		27,836116	8,707292	24,249963	7,214132	48,949475	26,539973	35,428284	6,377379	-0,091466
	2855,000000	28,217849	-0,286663	-0,125522		27,840147	8,712041	24,232987	7,215704	48,920261	26,543233	35,432981	6,380796	-0,091466
	2856,000000	28,246251	-0,284287	-0,136170		27,858082	8,712391	24,259091	7,214556	48,906680	26,539320	35,414849	6,379087	-0,092524
	2857,000000	28,189453	-0,282316	-0,130764		27,860120	8,729725	24,244357	7,200819	48,869561	26,541264	35,404358	6,379087	-0,092524
	2858,000000	28,317282	-0,296496	-0,157174		27,840750	8,711278	24,249634	7,226740	48,864387	26,535743	35,381343	6,382504	-0,087235
	2859,000000	28,253352	-0,300948	-0,121424		27,851873	8,713588	24,248254	7,244227	48,842034	26,543498	35,358719	6,375670	-0,092524
	2860,000000	28,217849	-0,296070	-0,127736		27,847581	8,723968	24,258698	7,231769	48,787346	26,522178	35,354361	6,379087	-0,091466
	2861,000000	28,281761	-0,279788	-0,124908		27,837837	8,727295	24,241365	7,249337	48,771037	26,535293	35,361899	6,380796	-0,092524
	2862,000000	28,239150	-0,295166	-0,143908		27,849341	8,736927	24,246820	7,243248	48,753047	26,520125	35,306291	6,379087	-0,091466
	2863,000000	28,239150	-0,276667	-0,130724		27,859975	8,715604	24,235177	7,263665	48,745635	26,533587	35,316732	6,373962	-0,090408
	2864,000000	28,274658	-0,281307	-0,137543		27,849591	8,746666	24,230661	7,276790	48,714731	26,552564	35,295017	6,379087	-0,092524
	2865,000000	28,367027	-0,292128	-0,126881		27,844168	8,744140	24,242184	7,303667	48,714278	26,539315	35,292825	6,379087	-0,093581
	2866,000000	28,253352	-0,281706	-0,144842		27,842148	8,719340	24,253064	7,313297	48,660293	26,533032	35,258091	6,384213	-0,090408
	2867,000000	28,281761	-0,272488	-0,148618		27,838169	8,773334	24,243542	7,305556	48,651194	26,532188	35,255791	6,379087	-0,089351
	2868,000000	28,239150	-0,293463	-0,138876		27,856212	8,761709	24,242096	7,322572	48,652432	26,534686	35,244753	6,379087	-0,089351
	2869,000000	28,281761	-0,272115	-0,124986		27,847634	8,744954	24,248611	7,315721	48,615804	26,543965	35,236062	6,379087	-0,091466
	2870,000000	28,182356	-0,298551	-0,135741		27,844144	8,758782	24,241238	7,330317	48,630256	26,543285	35,221869	6,379087	-0,092524
	2871,000000	28,288865	-0,288208	-0,129523		27,838052	8,750062	24,235311	7,350616	48,642258	26,550542	35,219939	6,380796	-0,089351
	2872,000000	28,161064	-0,261401	-0,117635		27,843917	8,760813	24,243776	7,356325	48,634028	26,535028	35,184076	6,377379	-0,092524
	2873,000000	28,217849	-0,274517	-0,137837		27,850692	8,761121	24,237850	7,353449	48,624562	26,526139	35,195712	6,373962	-0,091466
	2874,000000	28,367027	-0,289231	-0,147471		27,858754	8,774013	24,236349	7,361115	48,632685	26,537388	35,157188	6,373962	-0,088293
	2875,000000	28,232049	-0,284350	-0,141801		27,847317	8,768026	24,255668	7,381902	48,635576	26,544411	35,151738	6,375670	-0,090408
	2876,000000	28,175258	-0,289846	-0,142747		27,842868	8,758258	24,246965	7,376616	48,672962	26,543774	35,148913	6,380796	-0,090408
	2877,000000	28,232049	-0,284859	-0,132672		27,837525	8,782375	24,244370	7,409006	48,701157	26,563046	35,127854	6,373962	-0,090408
	2878,000000	28,267556	-0,307995	-0,124693		27,835004	8,776003	24,250507	7,406370	48,732602	26,545012	35,115796	6,379087	-0,091466
	2879,000000	28,217849	-0,302218	-0,126093		27,831132	8,768937	24,250865	7,422331	48,753615	26,544453	35,106106	6,377379	-0,092524
	2880,000000	28,203650	-0,291255	-0,142840		27,834690	8,755083	24,241895	7,413329	48,787771	26,537600	35,085050	6,377379	-0,092524
	2881,000000	28,274658	-0,297336	-0,134488		27,851782	8,759772	24,262913	7,425328	48,815625	26,535283	35,078000	6,375670	-0,090408
	2882,000000	28,217849	-0,298297	-0,138622		27,840050	8,795870	24,250038	7,428137	48,835150	26,556048	35,055133	6,377379	-0,091466
	2883,000000	28,196552	-0,296637	-0,131284		27,856037	8,810258	24,257594	7,433555	48,881235	26,554005	35,051278	6,375670	-0,092524
	2884,000000	28,246251	-0,287524	-0,143279		27,840143	8,791872	24,237962	7,441176	48,907392	26,549009	35,038277	6,375670	-0,092524
	2885,000000	28,260454	-0,281589	-0,141424		27,849084	8,795414	24,257625	7,436296	48,943897	26,540509	35,030203	6,377379	-0,091466
	2886,000000	28,203650	-0,280412	-0,147591		27,848895	8,795573	24,244529	7,463797	48,982010	26,537621	35,002852	6,377379	-0,090408
	2887,000000	28,224949	-0,272041	-0,145080		27,847929	8,800609	24,244667	7,467155	48,991940	26,551031	34,996434	6,375670	-0,089351
	2888,000000	28,182356	-0,271142	-0,132591		27,841179	8,817724	24,244717	7,476051	49,043728	26,552286	34,987082	6,377379	-0,088293
	2889,000000	28,253352	-0,267600	-0,135112		27,856268	8,816599	24,245840	7,489532	49,058005	26,544739	34,991282	6,377379	-0,090408
	2890,000000	28,196552	-0,297472	-0,152940		27,841929	8,832910	24,239569	7,497812	49,097266	26,567167	34,975182	6,379087	-0,092524
	2891,000000	28,196552	-0,276686	-0,131204		27,834008	8,835286	24,235311	7,511802	49,109503	26,542401	34,953513	6,379087	-0,090408
	2892,000000	28,161064	-0,291609	-0,127947		27,848743	8,820421	24,242348	7,516768	49,095137	26,542587	34,937253	6,379087	-0,091466
	2893,000000	28,281761	-0,311337	-0,120367		27,838713	8,836250	24,224911	7,504901	49,107362	26,543189	34,918116	6,372253	-0,091466
	2894,000000	28,295968	-0,287643	-0,113910		27,842597	8,834664	24,243927	7,517171	49,132941	26,565820	34,904409	6,373962	-0,090408
	2895,000000	28,246251	-0,289772	-0,136220		27,845698	8,855485	24,229890	7,529779	49,136434	26,556728	34,899766	6,375670	-0,090408
	2896,000000	28,224949	-0,276370	-0,131390		27,848163	8,844015	24,211528	7,527657	49,155172	26,548601	34,894984	6,377379	-0,091466
	2897,000000	28,303073	-0,292468	-0,134138		27,832619	8,858926	24,225805	7,554385	49,165606	26,555909	34,885065	6,373962	-0,090408
	2898,000000	28,239150	-0,299852	-0,128735		27,863984	8,852281	24,232192	7,546421	49,206356	26,543474	34,884412	6,377379	-0,091466
	2899,000000	28,267556	-0,285325	-0,130696		27,827735	8,874910	24,226621	7,552600	49,218465	26,540504	34,862823	6,377379	-0,089351
	2900,000000	28,260454	-0,281620	-0,139075		27,853628	8,863509	24,221065	7,552045	49,237809	26,550047	34,848544	6,380796	-0,090408
	2901,000000	28,267556	-0,268750	-0,124117		27,865088	8,875005	24,236435	7,570859	49,220183	26,559061	34,831912	6,372253	-0,091466
	2902,000000	28,224949	-0,286634	-0,109667		27,861268	8,871355	24,233155	7,583870	49,212679	26,536270	34,823897	6,373962	-0,089351
	2903,000000	28,224949	-0,285036	-0,133898		27,849162	8,874800	24,225805	7,597806	49,197032	26,546678	34,814498	6,373962	-0,091466
	2904,000000	28,217849	-0,288578	-0,121981		27,833765	8,890378	24,222160	7,605725	49,192205	26,545760	34,777768	6,375670	-0,089351
	2905,000000	28,303073	-0,285005	-0,144038		27,838717	8,884248	24,240403	7,615317	49,186101	26,558118	34,779075	6,373962	-0,089351
	2906,000000	28,239150	-0,287542	-0,150085		27,828117	8,889896	24,236777	7,607864	49,145110	26,559295	34,774031	6,373962	-0,091466
	2907,000000	28,253352	-0,289061	-0,125345		27,835336	8,877980	24,219311	7,627952	49,089130	26,546020	34,756461	6,372253	-0,090408
	2908,000000	28,083025	-0,285729	-0,125611		27,855295	8,893286	24,225319	7,642716	49,056386	26,545994	34,740353	6,375670	-0,091466
	2909,000000	28,224949	-0,303804	-0,139182		27,830547	8,895654	24,235343	7,655759	49,045660	26,539945	34,724111	6,375670	-0,090408
	2910,000000	28,239150	-0,283648	-0,119007		27,828208	8,897832	24,222118	7,627232	49,005650	26,559087	34,708033	6,373962	-0,090408
	2911,000000	28,210750	-0,285997	-0,112948		27,841996	8,919655	24,242586	7,664997	48,989145	26,553090	34,718526	6,377379	-0,090408
	2912,000000	28,260454	-0,300177	-0,133937		27,843007	8,906835	24,234382	7,654034	48,971150	26,563027	34,695132	6,370545	-0,092524
	2913,000000	28,253352	-0,286533	-0,123916		27,840737	8,899783	24,234317	7,682923	48,956019	26,546673	34,677428	6,375670	-0,091466
	2914,000000	28,246251	-0,281524	-0,100245		27,828869	8,915998	24,222412	7,686051	48,959400	26,546093	34,665520	6,373962	-0,092524
	2915,000000	28,281761	-0,290296	-0,148736		27,834276	8,913847	24,245536	7,691386	48,924601	26,547011	34,656197	6,370545	-0,092524
	2916,000000	28,210750	-0,296077	-0,108945		27,838425	8,923571	24,214666	7,695131	48,914478	26,551246	34,654554	6,375670	-0,090408
	2917,000000	28,217849	-0,292508	-0,131869		27,821594	8,917263	24,230972	7,713156	48,940377	26,551085	34,638311	6,373962	-0,090408
	2918,000000	28,182356	-0,271744	-0,112761		27,809359	8,927256	24,246909	7,700318	48,924367	26,543227	34,617346	6,373962	-0,090408
	2919,000000	28,253352	-0,282165	-0,132042		27,819086	8,930743	24,220711	7,707180	48,957203	26,548037	34,595074	6,377379	-0,088293
	2920,000000	28,224949	-0,292056	-0,149030		27,814004	8,923626	24,222436	7,723645	48,952674	26,568828	34,602565	6,375670	-0,091466
	2921,000000	28,253352	-0,297034	-0,123861		27,803191	8,927670	24,227631	7,731250	48,965440	26,562079	34,598054	6,372253	-0,088293
	2922,000000	28,175258	-0,282433	-0,115215		27,814220	8,945316	24,222283	7,748169	48,981594	26,562494	34,583844	6,373962	-0,091466
	2923,000000	28,232049	-0,282433	-0,117002		27,819262	8,921245	24,222917	7,757957	48,969353	26,537836	34,570319	6,373962	-0,092524
	2924,000000	28,317282	-0,282596	-0,101260		27,790634	8,944780	24,218538	7,760175	48,964987	26,547981	34,539087	6,373962	-0,090408
	2925,000000	28,217849	-0,286748	-0,149776		27,803818	8,939730	24,217566	7,763545	48,968783	26,553822	34,533190	6,373962	-0,091466
	2926,000000	28,217849	-0,287793	-0,122822		27,807229	8,954812	24,217484	7,768160	48,968357	26,545062	34,529607	6,375670	-0,090408
	2927,000000	28,203650	-0,281130	-0,151885		27,814899	8,951820	24,220015	7,769845	48,982095	26,556787	34,524803	6,375670	-0,089351
	2928,000000	28,239150	-0,290011	-0,140303		27,807833	8,952207	24,223621	7,800187	48,999280	26,553180	34,511715	6,373962	-0,089351
	2929,000000	28,253352	-0,300402	-0,137873		27,793287	8,959623	24,214008	7,792822	48,988373	26,551029	34,477041	6,375670	-0,090408
	2930,000000	28,338599	-0,282495	-0,123381		27,806499	8,955947	24,219333	7,799625	48,981747	26,545504	34,475209	6,373962	-0,093581
	2931,000000	28,274658	-0,292676	-0,116122		27,798831	8,963119	24,227314	7,811111	48,962469	26,546504	34,471815	6,372253	-0,089351
	2932,000000	28,224949	-0,289717	-0,120366		27,800380	8,959557	24,232924	7,811851	48,942938	26,547582	34,460822	6,370545	-0,087235
	2933,000000	28,239150	-0,291819	-0,127839		27,808676	8,972445	24,231657	7,826063	48,934788	26,560597	34,425492	6,373962	-0,091466
	2934,000000	28,210750	-0,292996	-0,114814		27,796495	8,983407	24,228105	7,840595	48,922428	26,552076	34,419952	6,373962	-0,090408
	2935,000000	28,246251	-0,282842	-0,110679		27,805605	8,975531	24,218067	7,828966	48,898183	26,548842	34,420030	6,372253	-0,089351
	2936,000000	28,239150	-0,295981	-0,124714		27,791798	8,966102	24,223209	7,843864	48,898649	26,549500	34,409350	6,375670	-0,090408
	2937,000000	28,232049	-0,281534	-0,134802		27,784312	8,979412	24,229713	7,845768	48,889642	26,555285	34,387675	6,375670	-0,092524
	2938,000000	28,224949	-0,286468	-0,130199		27,788211	8,967191	24,222745	7,857871	48,901509	26,559986	34,376625	6,377379	-0,090408
	2939,000000	28,295968	-0,292434	-0,123647		27,788827	8,985803	24,232583	7,868266	48,887324	26,538645	34,364564	6,373962	-0,089351
	2940,000000	28,246251	-0,292092	-0,131067		27,788853	8,990049	24,199604	7,880004	48,869193	26,543767	34,353199	6,373962	-0,088293
	2941,000000	28,246251	-0,293663	-0,116628		27,803350	8,980802	24,234244	7,894335	48,832233	26,560619	34,344347	6,373962	-0,090408
	2942,000000	28,295968	-0,294357	-0,116496		27,809596	8,991930	24,220780	7,898735	48,826901	26,559198	34,328677	6,367128	-0,088293
	2943,000000	28,224949	-0,287351	-0,127143		27,779139	8,986223	24,210142	7,889652	48,832231	26,547339	34,317260	6,373962	-0,092524
	2944,000000	28,295968	-0,295670	-0,145091		27,783615	8,987578	24,209838	7,910852	48,770809	26,553855	34,323368	6,373962	-0,088293
	2945,000000	28,224949	-0,298866	-0,122847		27,796258	8,995522	24,224364	7,907760	48,761133	26,561376	34,300858	6,372253	-0,089351
	2946,000000	28,217849	-0,284102	-0,135003		27,786189	8,987165	24,217214	7,921856	48,759562	26,543550	34,295945	6,372253	-0,090408
	2947,000000	28,260454	-0,295560	-0,110316		27,799505	8,999799	24,223196	7,915598	48,787686	26,543291	34,276674	6,375670	-0,092524
	2948,000000	28,146872	-0,291996	-0,124182		27,783495	9,005248	24,219858	7,935466	48,812479	26,570360	34,260421	6,372253	-0,089351
	2949,000000	28,260454	-0,286877	-0,142569		27,790534	8,990273	24,222863	7,954731	48,814815	26,539342	34,248617	6,373962	-0,090408
	2950,000000	28,232049	-0,284028	-0,105367		27,774098	9,000261	24,232927	7,953498	48,852853	26,546568	34,242999	6,375670	-0,088293
	2951,000000	28,246251	-0,278721	-0,127036		27,779376	9,016178	24,211302	7,955579	48,846909	26,557691	34,244543	6,373962	-0,090408
	2952,000000	28,239150	-0,297782	-0,117055		27,767508	9,008596	24,223367	7,975693	48,819151	26,548460	34,223305	6,368836	-0,089351
	2953,000000	28,253352	-0,302440	-0,125569		27,784048	9,006394	24,218754	7,979853	48,815214	26,561900	34,199726	6,370545	-0,093581
	2954,000000	28,288865	-0,285679	-0,105621		27,766598	9,015199	24,234624	7,983799	48,826257	26,556717	34,206278	6,373962	-0,090408
	2955,000000	28,224949	-0,299354	-0,119751		27,786072	9,020735	24,214515	7,969313	48,848242	26,557583	34,192511	6,370545	-0,089351
	2956,000000	28,146872	-0,297809	-0,139739		27,768373	9,030914	24,201924	7,987738	48,857179	26,565363	34,169891	6,372253	-0,090408
	2957,000000	28,281761	-0,307727	-0,114733		27,772944	9,027098	24,217757	8,015551	48,866143	26,558894	34,155418	6,373962	-0,088293
	2958,000000	28,303073	-0,286667	-0,109088		27,776872	9,040985	24,223356	8,022152	48,867638	26,543966	34,153749	6,370545	-0,089351
	2959,000000	28,274658	-0,307779	-0,102003		27,771056	9,023901	24,211254	8,016282	48,865945	26,555898	34,138911	6,373962	-0,087235
	2960,000000	28,239150	-0,282005	-0,130104		27,771290	9,024917	24,211304	8,025347	48,881571	26,553716	34,122115	6,372253	-0,089351
	2961,000000	28,232049	-0,304284	-0,117374		27,783606	9,034095	24,222736	8,012635	48,875620	26,556769	34,117834	6,367128	-0,090408
	2962,000000	28,324387	-0,301540	-0,119549		27,769623	9,027406	24,201703	8,045993	48,864814	26,545306	34,112478	6,368836	-0,090408
